Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 13:01:15.078, 1016.90, 16.79, 49.43, 400, 792, 46.52035141, 6.56765032, 12, 0.01, 382.6, -2.0, -1.0, 0.7, 0.3, 281, 17
2023-03-30, 13:01:16.184, 1016.00, 16.77, 49.50, 400, 782, 46.52034378, 6.56766033, 12, 0.04, 382.4, -1.9, -0.7, 0.4, 0.7, 314, 17
2023-03-30, 13:01:17.292, 1017.47, 16.76, 49.52, 400, 725, 46.52035141, 6.56766653, 12, 0.03, 382.2, -2.0, -1.0, 0.8, 0.8, 333, 17
2023-03-30, 13:01:18.398, 1024.49, 16.79, 49.52, 400, 741, 46.52035141, 6.56767368, 11, 0.01, 381.8, -1.9, -0.8, 1.1, 0.7, 334, 17
2023-03-30, 13:01:19.505, 1027.43, 16.79, 49.52, 400, 735, 46.52035141, 6.56768179, 11, 0.03, 381.3, -2.0, -0.8, 1.3, 0.6, 328, 17
2023-03-30, 13:02:00.908, 171.69, 17.03, 50.26, 400, 763, 46.52032089, 6.56764030, 10, 0.11, 379.2, -1.5, 1.2, 354.6, 0.6, 107, 17
2023-03-30, 13:02:02.016, 175.39, 17.03, 50.20, 400, 776, 46.52032089, 6.56764030, 11, 0.03, 379.2, -1.2, 1.2, 355.0, 0.6, 103, 17
2023-03-30, 13:02:03.123, 177.72, 17.03, 50.18, 400, 798, 46.52031326, 6.56764603, 10, 0.11, 379.0, -1.3, 1.2, 355.2, 0.4, 105, 17
2023-03-30, 13:02:04.228, 181.80, 17.10, 50.14, 400, 810, 46.52032089, 6.56765366, 10, 0.13, 378.5, -1.6, 1.0, 355.6, 0.5, 105, 17
2023-03-30, 13:02:05.336, 220.10, 17.07, 50.07, 400, 834, 46.52030563, 6.56766367, 10, 0.20, 378.3, -1.4, 1.1, 355.9, 0.5, 89, 17
2023-03-30, 13:02:06.442, 242.73, 17.09, 50.09, 400, 806, 46.52030563, 6.56766987, 10, 0.13, 378.3, -1.6, 1.5, 354.9, 0.4, 89, 17
2023-03-30, 13:02:07.549, 283.53, 17.09, 50.04, 400, 788, 46.52030563, 6.56767178, 10, 0.17, 378.3, -1.5, 1.2, 355.7, 0.1, 89, 17
2023-03-30, 13:02:08.655, 293.65, 17.10, 49.96, 400, 836, 46.52030563, 6.56768274, 10, 0.18, 377.8, -1.2, 1.1, 355.5, 0.2, 103, 17
2023-03-30, 13:02:09.797, 292.45, 17.10, 49.88, 400, 810, 46.52030563, 6.56768274, 10, 0.13, 377.6, -1.4, 1.1, 354.9, 0.2, 89, 17
2023-03-30, 13:02:10.901, 284.62, 17.10, 49.91, 400, 826, 46.52030563, 6.56768513, 10, 0.08, 377.5, -1.5, 1.1, 355.5, 0.2, 107, 17
2023-03-30, 13:02:12.006, 294.79, 17.13, 49.87, 400, 828, 46.52030563, 6.56768703, 10, 0.05, 377.4, -1.4, 1.0, 355.5, 0.1, 114, 17
2023-03-30, 13:02:13.110, 308.99, 17.14, 49.83, 400, 794, 46.52030563, 6.56768274, 11, 0.06, 377.3, -1.3, 1.0, 355.6, 0.0, 134, 17
2023-03-30, 13:02:14.215, 314.38, 17.11, 49.79, 400, 820, 46.52030563, 6.56768799, 11, 0.07, 377.1, -1.5, 1.1, 355.3, 0.0, 317, 17
2023-03-30, 13:02:15.323, 299.91, 17.14, 49.77, 400, 798, 46.52029800, 6.56769609, 10, 0.20, 376.9, -1.5, 1.1, 355.1, 0.0, 269, 17
2023-03-30, 13:02:16.429, 287.83, 17.17, 49.74, 400, 830, 46.52029800, 6.56769800, 10, 0.37, 376.7, -1.4, 1.0, 354.5, 0.1, 44, 17
2023-03-30, 13:02:17.535, 286.14, 17.17, 49.73, 400, 858, 46.52029800, 6.56770039, 10, 0.14, 376.8, -1.5, 1.1, 355.4, 0.1, 63, 17
2023-03-30, 13:02:18.642, 274.67, 17.17, 49.72, 400, 802, 46.52028656, 6.56770134, 10, 0.19, 377.0, -1.3, 1.1, 355.7, 0.1, 89, 17
2023-03-30, 13:02:19.748, 253.34, 17.18, 49.69, 400, 822, 46.52028656, 6.56770134, 10, 0.14, 377.2, -1.5, 1.2, 355.4, 0.1, 63, 17
2023-03-30, 13:02:20.850, 250.08, 17.18, 49.66, 400, 850, 46.52028656, 6.56770325, 10, 0.11, 377.2, -1.4, 1.1, 354.5, 0.1, 89, 17
2023-03-30, 13:02:21.954, 245.78, 17.18, 49.64, 400, 820, 46.52028656, 6.56770515, 10, 0.15, 377.2, -1.3, 1.0, 354.9, 0.1, 226, 17
2023-03-30, 13:02:23.059, 242.95, 17.21, 49.66, 400, 806, 46.52028656, 6.56770611, 10, 0.10, 377.2, -1.3, 1.4, 354.8, 0.1, 317, 17
2023-03-30, 13:02:24.164, 241.48, 17.21, 49.65, 400, 824, 46.52028656, 6.56771040, 10, 0.13, 377.2, -1.4, 1.1, 355.4, 0.1, 337, 17
2023-03-30, 13:02:25.268, 239.14, 17.18, 49.58, 400, 774, 46.52028656, 6.56771040, 10, 0.04, 377.3, -1.3, 1.2, 355.5, 0.2, 317, 17
2023-03-30, 13:02:26.372, 237.29, 17.20, 49.59, 400, 814, 46.52029800, 6.56770849, 10, 0.08, 377.6, -1.4, 0.9, 355.5, 0.3, 308, 17
2023-03-30, 13:02:27.476, 238.16, 17.18, 49.55, 400, 818, 46.52029800, 6.56770611, 10, 0.04, 377.7, -1.3, 1.2, 355.2, 0.4, 301, 17
2023-03-30, 13:02:28.583, 236.80, 17.20, 49.54, 400, 802, 46.52029800, 6.56769800, 10, 0.16, 378.0, -1.4, 1.0, 354.9, 0.7, 306, 17
2023-03-30, 13:02:29.690, 236.31, 17.20, 49.50, 400, 792, 46.52030563, 6.56769609, 10, 0.06, 378.2, -1.4, 1.1, 355.5, 0.5, 298, 17
2023-03-30, 13:02:30.795, 237.67, 17.20, 49.48, 400, 763, 46.52029800, 6.56769514, 10, 0.03, 378.3, -1.3, 1.1, 355.4, 0.5, 312, 17
2023-03-30, 13:02:31.904, 236.31, 17.17, 49.43, 400, 788, 46.52030563, 6.56769514, 11, 0.03, 378.4, -1.4, 1.0, 354.9, 0.5, 317, 17
2023-03-30, 13:02:32.009, 234.95, 17.18, 49.42, 400, 816, 46.52031326, 6.56769514, 11, 0.01, 378.5, -1.4, 1.0, 355.6, 0.4, 301, 17
2023-03-30, 13:02:34.117, 234.95, 17.18, 49.45, 400, 802, 46.52032089, 6.56768990, 11, 0.16, 378.7, -1.4, 1.1, 355.9, 0.8, 328, 17
2023-03-30, 13:02:35.223, 234.46, 17.15, 49.43, 400, 772, 46.52032089, 6.56769180, 11, 0.08, 378.9, -1.3, 1.1, 355.1, 0.4, 269, 17
2023-03-30, 13:02:36.330, 235.82, 17.17, 49.39, 400, 802, 46.52032089, 6.56769323, 11, 0.09, 379.3, -1.4, 1.1, 354.7, 0.4, 261, 17
2023-03-30, 13:02:37.436, 236.31, 17.15, 49.41, 400, 784, 46.52032852, 6.56769180, 11, 0.10, 379.5, -1.2, 1.2, 355.4, 0.3, 279, 17
2023-03-30, 13:02:38.541, 237.67, 17.17, 49.43, 400, 768, 46.52032852, 6.56769180, 11, 0.09, 379.7, -1.4, 1.0, 355.5, 0.0, 317, 17
2023-03-30, 13:02:39.646, 236.31, 17.17, 49.47, 400, 820, 46.52035141, 6.56768990, 11, 0.09, 380.2, -1.4, 1.2, 354.6, 0.0, 0, 17
2023-03-30, 13:02:40.754, 238.16, 17.17, 49.45, 400, 796, 46.52037048, 6.56768990, 11, 0.04, 380.6, -1.4, 1.2, 355.5, 0.2, 325, 17
2023-03-30, 13:02:41.859, 241.37, 17.20, 49.49, 400, 788, 46.52038574, 6.56768990, 11, 0.08, 381.0, -1.3, 1.0, 355.7, 0.4, 298, 17
2023-03-30, 13:02:42.965, 245.07, 17.20, 49.50, 400, 802, 46.52038574, 6.56768799, 11, 0.05, 381.1, -1.4, 1.1, 355.7, 0.2, 269, 17
2023-03-30, 13:02:44.071, 242.84, 17.20, 49.50, 400, 802, 46.52038574, 6.56768799, 11, 0.04, 381.1, -1.4, 1.3, 355.4, 0.0, 298, 17
2023-03-30, 13:02:45.178, 235.55, 17.18, 49.47, 400, 814, 46.52038574, 6.56768799, 11, 0.07, 381.1, -1.5, 1.1, 354.7, 0.2, 298, 17
2023-03-30, 13:02:46.283, 225.32, 17.18, 49.49, 400, 800, 46.52038574, 6.56768799, 11, 0.08, 381.1, -1.4, 1.3, 355.4, 0.5, 291, 17
2023-03-30, 13:02:47.391, 225.22, 17.15, 49.46, 400, 784, 46.52038574, 6.56768703, 11, 0.14, 381.1, -1.4, 0.8, 354.9, 0.7, 269, 17
2023-03-30, 13:02:48.495, 214.23, 17.17, 49.54, 400, 832, 46.52039337, 6.56768799, 11, 0.06, 381.1, -1.4, 1.2, 355.7, 0.5, 298, 17
2023-03-30, 13:02:49.604, 204.98, 17.20, 49.44, 400, 804, 46.52039337, 6.56768703, 11, 0.09, 381.1, -1.4, 1.2, 355.7, 0.5, 298, 17
2023-03-30, 13:02:50.710, 174.62, 17.15, 49.48, 400, 818, 46.52039337, 6.56768703, 11, 0.04, 381.1, -1.3, 1.1, 355.2, 0.5, 282, 17
